system_id,sentence
2141,美國設廠案時，作了上述表示
2141,徐紀高赴美半世紀，除了拿到結構工程博士學位，還創業成功，目前旗下有房地產公司和
2141,橋樑公司，其中，橋梁公司專做公共工程，因此對美國文化了解甚深
2141,徐紀高表示，台積電到美國設廠沒問題，但犯了選址錯誤，因為亞利桑那州在科羅拉多河
2141,最下游，缺水缺工問題嚴重
2141,他舉例說，豐田汽車當年也在美政府逼迫下，到田納西州設廠，三星半導體選在德州奧斯
2141,汀現代汽車選在阿拉巴馬州等案例，台積電有技術有資金，應該選個最有利的地
2141,方
2141,美國要台積電去鳳凰城，如今因缺工造成進度落後，但缺工是全美的事情，台積電
2141,事前應該就要想到這個問題
2141,徐紀高表示，台灣政商界做決策時，對於美國不夠了解，進步來看，台積電在美國設廠
2141,的問題都是浮在檯面上個結果
2141,台積電在美國蓋廠，找了很多台灣工程師過去了，外界
2141,認為台積電是為了便宜的工資，但他認為其實不是，是因為台灣人工作勤懇可靠，但把
2141,台灣所有東西都搬去美國，卻犯了美國大忌
2141,徐紀高建議，既然要到美國設廠，就必須落地生根，必須用當地人才了解當地文化，至
2141,於當地工人素質不夠就要好好訓練
2141,台積電應趕緊學習如何在美國經營移植企業，日本
2141,人學會了韓國人學會了，現在是我們台灣人要去學會的時候，台積電要入境隨俗，趕
2141,緊把美國產業建立起來，讓美國人心服口服
2141,台積電美國廠美國文化
2142,聯發科主管大談酒店性事兩女工程師控告職場性騷擾勝訴獲賠
2142,//
2142,記者蔡彰盛新竹報導
2142,兩名女工程師指控，年底進入聯發科，年月日及同年月日分別台北市信義區
2142,酒吧及某新竹市餐廳之聚餐應酬場合中，男主管竟對二女講述自己過去
2142,在酒店消費經驗，包括在酒女下體塞冰塊為男客口交及帶出場價碼等具有貶低女性價值
2142,之性別歧視言行，使二女感到羞辱及不舒服
2142,該男身為主管，曾於會議室打開女性求職
2142,者履歷，公開評論求職者外貌揚言要給男性同仁求職者個人聯絡方式等性別歧視的不當
2142,言行，使二女擔憂其到職前是否曾遭受類似對待，因此感到被冒犯及不舒服
2142,二女均因遭該男主管騷擾進而罹患身心症狀，女已罹患創傷後症候群及重度憂鬱症，
2142,女亦遭到嚴重精神創傷，須持續至精神科就診以藥物治療接收心理諮商
2142,女求償萬
2142,元女萬元
2142,該男主管則說不論年月日或同年月日之場合，均有妻女在場且在場人數眾多，實
2142,無可能對在場多數女性騷擾
2142,他所述酒店經歷均為親身經歷
2142,法官認為該主管言論實欠缺尊重女性人格尊嚴隱私權的平權觀念，也造成使二女感覺受
2142,到冒犯，不當影響二女的工作活動或正常生活，足以認定是基於性別歧視的性騷擾
2142,此外該男在多場會議中，會把女性求職者履歷直接分享給同仁看，並詢問二女及其餘同仁
2142,對求職女性外貌看法，該男雖說我只想讓他們有參與感，從不同觀點他們怎麼看，有講
2142,到應徵者的外表，但我覺得是開玩笑但法官認為他以具有性別歧視的言語評論女性外貌
2142,，足使二女等人感受是遭冒犯的工作環境，侵犯人格尊嚴，符合性平法規定的性騷擾
2142,最
2142,後法官判該主管需賠償二女各萬元
2142,//////
2143,"美國藍領薪水很高,但比科技業高,會不會造成心理不平衡"
2143,美國大學教授薪水也比卡車司機低
2143,難怪很多中國移民都當卡車司機
2143,"台積電鳳凰城工程師,剛從台灣去時意氣風發"
2143,"現在覺得薪水低人等,會不會覺得"
2143,///
2144,作者縮看板
2144,標題問卦台積電為何無法在美國複製
2144,時間
2144,這有兩原因
2144,"美國廠""體感""薪水不夠高"
2144,零美國社會分工不足讓人無法專注於工作
2144,先討論體感薪水
2144,體感薪水算法薪水當地稅大麥克指數率台灣稅
2144,鳳凰城那作業員給六萬五美元得體感薪台幣在新竹
2144,而
2144,上的工程師薪水為美元得體感薪萬台幣在新竹
2144,萬就差不多是聯電所以聯電員工怎樣那員工就怎樣
2144,"再來是二,社會分工不足"
2144,所謂美國人種視家庭生活看起來懶
2144,這是在美國生活之奈因有滿滿生活雜事
2144,服務業除了餐廳與超市都是七點打烊
2144,所以要做任何事都必需要在七點前完成
2144,以至提早下班是不可避免者
2144,像我個鬼谷同事他小孩安親班超過五點分鐘罰元
2144,相當於體感十台幣在台北
2144,他只能提早下班接完小孩搞玩雜事後九點於家中再繼續工作
2144,那你說這些服務業為何這樣早下班
2144,人家也是要回家搞雜事
2144,所謂的工作生活平衡其實是工作與雜事平衡
2144,沒人處理生活雜事那怎可能奉獻生命於工作
2144,題外話美國人點都不懶還被國家訓練得很勤奮
2144,美國政府用負債來維持社會穩定把人牢牢綁在工作上
2144,但美國人非常重視工作性價比簡單講就是對薪水很敏感
2144,這店小時鎂旁邊立馬就過去面試
2144,沒辦法講人情味因為信用卡費要還啊
2144,利滾利怕怕
2144,總結對來講解法為
2144,零搞定員工生活雜事把台灣切生活習慣帶過去
2144,店家營業到點十點前都叫得到水電工
2144,安親班可接受九點接小孩不加錢
2144,拉高薪水與台體感薪致
2144,作業員台幣鎂
2144,工程師台幣鎂
2144,兩條件都滿足肯定就可複製台灣成功模式
2145,聯發科高通拚場月推旗艦新品
2145,//
2145,經濟日報記者蘇嘉維台北報導
2145,手機晶片雙雄聯發科高通為了扭轉當下消費性電子市場低迷頹勢，都將在月
2145,中旬亮相全新代旗艦手機晶片，目標衝刺第季搭載品牌客戶裝置出貨
2145,由於雙雄新
2145,旗艦晶片都將採台積電奈米生產，在製造端起跑點樣下，雙方新品比拚，聚焦應用
2145,處理器及人工智慧運算處理器等效能
2145,據了解，聯發科高通新款旗艦晶片都將以台積電製程生產
2145,值得注意的是，高通
2145,直以來都是採用安謀架構矽智財的半客製化核心，這也成為高通在效能上的
2145,優勢
2145,其中，
2145,高通內部代號的全新代旗艦手機晶片驍龍預計會在月中下旬的
2145,另大高通聯發科比拚重點，將可望落在功能上
2145,高通有望於驍龍開始擴大
2145,導入運算模型，藉此強化資源效能分配，並且讓相機及自然翻譯功能明顯提升
2145,///
2146,三星構思出時代下的晶圓代工藍圖，強化與台積電競爭能力
2146,///
2146,三星電子在年第七屆年度三星代工論壇，上宣布了其
2146,最新的晶圓代工技術創新和業務戰略
2146,年的是以超越邊界的創新為主題，深
2146,入探討了三星想通過先進的半導體技術滿足時代客戶需求的使命，並全力往全柵極
2146,的先進製程技術前進
2146,三星晶圓代工宣布的內容，包含奈米製程和特殊製程的擴展應用
2146,擴大平澤工廠號線
2146,的產能
2146,為下代封裝技術推出新的多晶片整合聯盟
2146,與三星先進晶
2146,圓代工生態系統，合作夥伴起在代工生
2146,態系統中不斷取得進展
2146,為了追趕台積電，三星的晶片生產良率正不斷提高
2146,根據表
2146,示，三星的晶片生產良率在奈米和奈米分別提高到和以上，這意味著採用這些製
2146,程的晶片產量已經達到穩定水準
2146,為了進步超越台積電，三星代工將於年開始大規模生產用於行動應用的奈米製程
2146,，然後於年擴展到，並於年擴展到汽車領域
2146,奈米將於
2146,年按計劃開始量產
2146,從年起，三星將開始針對消費數據中心和汽車應用的吋氮化鎵功率半導
2146,體代工服務
2146,為了確保最先進的技術，奈米射頻也在開發中，並將於年上
2146,半年上市
2146,三星的奈米射頻製程顯示功率效率與之前的奈米製程相比提高了，面積
2146,降低了
2146,此外，還將在其奈米和奈米射頻中添加汽車應用
2146,其次，三星代工計劃於年下半年在平澤號線開始量產用於行動和其他應用的晶圓代
2146,工產品
2146,三星還致力於提高其在美國德州泰勒新工廠的製造能力，預計將於年年底完
2146,工，並於年下半年開始營運
2146,第三，為了應對行動和應用小晶片市場的快速成長，三星與其合作夥伴公司以及記憶
2146,體基板封裝和測試領域的主要參與者合作推出了聯盟
2146,聯盟通過形成和
2146,異構整合的封裝技術生態系統，引領堆疊技術的創新
2146,最後，三星知道晶圓代工服務最重要的是合作夥伴和客戶，未來三星晶圓代工將通過與
2146,合作夥伴進行廣泛合作，協助其簡化因應用最先進製程和異構整合等新技術而變得更
2146,加複雜的設計
2146,總之，隨著三星在奈米良率的提高，其現在更有能力在更先進的奈米製程上與台積電競
2146,爭，接下來再透過產量提高異構整合以及與合作夥伴共同成長，期望於年之後，搶
2146,下更多晶圓代工商機，以迎接時代的來臨
2147,美國半導體業缺工
2147,失業單親媽培訓天進廠年薪萬元近中位數
2147,科技新報
2147,///
2147,美國未來幾年半導體業可能缺工萬至萬人，因此當地社區大學與台積電英特爾合
2147,作半導體技術員快速入門計畫
2147,取自科技新報
2147,台積電美國亞利桑那州廠加緊興建中，但未來幾年半導體業可能缺工萬至萬人，因
2147,此當地社區大學與台積電英特爾合作半導體技術員快速入門計畫
2147,，有位失業的單親媽媽，分享只要參加天培訓課就能
2147,進廠工作，平均年薪萬美元約台幣萬元，接近美國半導體技術人員年收入
2147,中位約萬美元
2147,年月歲的失業單親媽媽麗莎收到快速入門計畫信件，提
2147,到只要參加天速成課程，就能成為半導體大廠技術人員，是台積電英特爾與亞利桑
2147,納州馬里柯帕郡社區大學的合作計畫
2147,麗莎擁有電影和媒體研究學士學位及人類服務碩士學位，雖然對半導體業不太熟悉，但決
2147,定申請培訓課程，因為只要完成課程就確保獲家半導體公司面試機會，且上課地點離家
2147,僅分鐘車程，她現在沒有工作，兩週每天小時的課程正適合她
2147,麗莎完成課程後提出申請，經過虛擬面試就被錄取，並很快進廠工作
2147,課程年
2147,月啟動後有超過名學生參加，主要是因應美國半導體業勞工需求日益增加，因總統
2147,拜登年簽署晶片與科學法案，包括超過億美元半導體業補助，以加強供
2147,應鏈，並減少美國太依賴台灣或中國
2147,晶片與科學法案激勵許多晶片半導體大廠前往美國亞利桑那州設廠，如三大半導體製
2147,造商英特爾和台積電，且年月以來，有家半導體相關公司宣布擴大或搬遷
2147,亞利桑那州業務
2147,但幾年內美國半導體業可能面臨萬至萬職缺，甚至影響台積電開
2147,工時間延後到年，因此出現這類半導體員工快速入門計畫
2147,如何天內成為半導體業員工
2147,課程需付美元註冊費及美元，但不用學費，只要是亞利桑那州居民通過課程，
2147,就能獲全額補助，非居民為部分補助
2147,麗莎分享，班上有~名學生，全都是女性，多數都沒有科技背景
2147,數據，截至
2147,月，註冊學生有是有色人種，三分之是女性，近半年齡~歲
2147,麗莎表示，天課程包括講座和實踐經驗，所有講師都是英特爾員工，提供半導體業第
2147,手寶貴知識，講座主要讓學生了解半導體員工主要作用，實踐部分則要學生穿上防塵衣
2147,，於模擬工廠練習排除各種機器故障
2147,麗莎兩週後以期末考試結束課程，測驗項目有筆試和實踐兩部分，通過考試就可獲半導
2147,體學徒前證書，稱截至月底，有學員獲證書，不到週麗莎就開始面試
2147,，最後至英特爾工廠擔任技術員，距離她被解僱僅四個月
2147,///
2147,課程包括講座和實踐經驗，所有講師都是英特爾員工
2147,取自官網
2147,輪班小時很辛苦
2147,但工作並不無聊
2147,麗莎分享這工作有利有弊，優點是收入比之前要高，且英特爾有完善員工福利，雖然麗莎
2147,拒絕透露收入，但稱，培訓課程畢業生平均年薪約萬美元
2147,，入門級技術員時薪約~美元，美國勞工統計局半導體技術人員年收入中位約
2147,萬美元
2147,麗莎指出，這份工作永遠不會無聊，因每天上班都能學到東西，自己職務就是實際操
2147,作技術人員與工程師的中間人，稱為機台負責人
2147,///
2147,麗莎的職務就是實際操作技術人員與工程師的中間人，稱為機台負責人
2147,此為示意圖
2147,非當事人
2147,取自官網
2147,談到工作日常，麗莎分享，多數日子都是由早會組成，會收到任務列表，通常與工具故障
2147,排除或維護相關，且大部分工作都用電腦操作即可，多為機台健康檢查
2147,她非常喜歡所處團隊，因儘管她是唯沒有半導體背景的員工，但團隊非常耐心幫助她學
2147,習，最大缺點就是每週~天輪班小時，早上點分上班到下午點分
2147,下班，這種日程安排對單親媽媽來說有點困難
2147,對考慮參加快速入門課程或類似課程的人，麗莎建議，首先要保持開放態度，再來
2147,就是要有耐心，並分享她會留在英特爾，因可能得到更多機會，並期望最終找到有更多時
2147,間陪伴歲女兒的職位
2147,培訓天年薪萬元引熱議
2147,這位美國單親媽媽的經驗，引發台灣網友熱議，紛紛留言天是什麼速成作業員
2147,美國能活嗎
2147,比我現在還少早上點多上班好硬很難找到像台灣
2147,樣耐操的人吧天可以學無塵室紀律，與穿無塵衣萬沒背景直接轉職
2147,拿到這不高
2147,同時有網友指出，台灣職訓也直有這種班，我有朋友文組，從麥當勞店員變半導體廠
2147,技術員，沒什麼難的，會簡單英文讀寫就可以看位子啦，只是輪班顧產線真的不需
2147,多少專業我覺得美積電良率會爆炸這應該只是想堵住美國人的嘴，實際應該
2147,還是會運台灣人去
2147,業界人士分享，科技業薪資全世界都很高，但不代表其他行業薪水就低，不能用科技業看
2147,世界
2147,這薪資接近美國半導體技術員年收入中位數，甚至對鳳凰城附近城鎮來說，薪資水
2147,準已達當地生活標準
2147,參考資料
2147,",,"
2147,本文轉載自科技新報，僅反映作者意見，不代表本社立場
2147,////
2148,台積電高雄廠改奈米經長掌握清楚商機深耕台灣
2148,/////
2148,記者廖家寧台北報導台積電昨宣布赴德國投資車用晶片，並在高雄廠投入奈米製
2148,程
2148,對此，經濟部長王美花今表示，台積電原先規劃的奈米已在日本投資在德國投入
2148,車用晶片，所以在高雄廠可以改為更先進的技術節點，雖今年全球景氣不算太好，但半導
2148,體長期需求仍在擴增，台積電的佈局也顯示掌握清楚商機，也是在深耕台灣
2148,談及台積電昨日宣布赴德投資，王美花今出席產業戰略高峰論壇供應鏈全球大進
2148,擊致詞時表示，台積電設廠德國美國日本等國，都是因應客戶需求的國際佈局，而
2148,烏俄戰爭美中對抗也促使國際局勢有大轉變，對供應鏈韌性的要求也是免不了
2148,王美花續說，台積電到國外拓展也與當地合作，迎來挑戰也帶來新機會，例如與日本在最
2148,先進技術上有更緊密合作，到德國生產特殊製程的車用晶片也是，不僅是就近服務客戶，
2148,也是國際佈局
2148,她指出，與此同時，台積電在高雄的奈米製程，奈米以下的先進研發都在台灣持續深耕
2148,，先進封裝在銅鑼建立新基地在高雄建的新廠，都是呼應台積電總裁魏哲家所講的根
2148,留台灣深耕台灣，最先進的技術最好最快速能生產最先進技術的，就是都在台灣
2148,，然後再逐漸擴散到全世界去
2148,針對台積電高雄廠改為奈米，王美花會後受訪指出，由於原本規劃的奈米現也已在日
2148,本投資，跟德國則投入車用晶片，所以佈局上就可以在高雄改成更先進的相關技術節點來
2148,佈局，這也是因為台積電不斷在相關技術有所突破，所以奈米的部份現在在竹科寶山
2148,高雄建造為年的生產基地
2148,媒體進步提問，全球經貿前景其實不算太好，但台積電擴大投資高雄是否有深耕台灣的
2148,意義
2148,王美花續說，事實上台積電的佈局都是逐步在推進，那今年的景氣不是很好，但半
2148,導體的長期需求其實是持續增加，會比其他般商品還要更快更多，所以台積電這樣的
2148,佈局其實背後所掌握到的商機是很清楚，那因為公司不斷突破，所以最先進的製程就可以
2148,提供更先進技術的需求
2148,王美花繼續說，所以對台積電來說，這些中長期的需求都存在，所以確實還是持續需要在
2148,台灣針對先進的製程來做佈局
2149,沒待過台積電不知道
2149,不知道裡面實際狀況是怎樣
2149,不過我在灣區公司
2149,基本上到公司也沒人管你
2149,點就回家也沒人管你
2149,有些同事根本不知道打卡是什麼
2149,反正東西有出來就好跟主管有實際進度就好
2149,這應該是灣區美國人習以為常的工作環境
2149,加上疫情後很少人能接受週五天去辦公室
2149,至少也要在家兩三天才可以接受
2149,我看下台積這裡的職缺連灣區都要
2149,更不用說了吧
2149,美國人能適應台廠那種環境嗎我超懷疑
2150,美國的做事方法真的就是你說的那樣
2150,挖石油天然氣也是週三天在家挖
2150,睡醒後點點滑鼠石油天然氣就跑出來
2150,東西有出來就好沒人管你在家挖還是在油井挖
2150,就像組裝愛國者飛彈系統主戰坦克也樣
2150,工程師們都週三天在家組裝測試
2150,早上十點開始組到下午三點
2150,東西有交出來就好沒人管你哪邊測試
2150,更別說什麼物流業了
2150,在家睡醒門口就堆包裹等你配送
2150,十點開始在家點滑鼠敲鍵盤
2150,下午三點就把貨全部配好跟主管報告下班
2150,輕輕鬆鬆工作
2150,根本不用出門
2151,台積電亞利桑那州廠遭美國工會請願要求擋台灣人力
2151,中央社鳳凰城日綜合外電報導
2151,台積電為加快在美國亞利桑那州建造晶片廠，正從台灣加派有經驗技工前來支援
2151,但當地
2151,工會反彈，擔憂危及美國勞工權益，因此正向美國國會議員請願要求阻擋這些台灣技工簽
2151,證
2151,台積電董事長劉德音月日在法說會上表示，亞利桑那州廠面臨些挑戰，奈米量產時
2151,程將推遲至年，因第期建廠進入處理和安裝最先進及精密設備的關鍵階段，但能熟
2151,練安裝設備的專業人員數量不足，須從台灣調派經驗豐富的相關專業人員短期培訓當地技
2151,術員工
2151,美國新聞網站財經內幕報導，年月在亞利桑那州鳳凰城
2151,地區動工的台積電晶片廠，原已雇有為數不明的台灣人力
2151,台積電今年月起
2151,又與美國政府磋商，希望讓多達名台灣技工加快取得非移民工作簽證，引發當地工
2151,會不滿
2151,聲稱代表多名亞利桑那州配管工水電工焊工和空調系統技術人員的亞利桑那州
2151,管業工會展開上述請願，內容指稱台積電刻意
2151,不實陳述該州勞工的技能
2151,據這個工會的官網說法，若美國政府批准台積電的簽證請求，會為美國勞工遭到廉價勞
2151,工取代打下基礎
2151,這個工會還說，鑒於台積電的設廠正在尋求美國政府循晶片法提供數
2151,以十億計美元補助，因此應該優先雇用美國人
2151,請願書寫道以外國建築工人取代亞利桑那州的建築工人，是與晶片法制定的根本目的
2151,直接相衝突，這個目的就是為美國勞工創造就業
2151,不過，台積電重申，新申請的台灣人力只會支援建廠過程，不會威脅到任何美國就業機會
2151,台積電月日回覆當地電視台亞利桑那州家庭'相關報導時在
2151,聲明中說截至目前，來到亞利桑那州的勞工數量尚未確定，但他們只會在亞利桑那州
2151,進行這項特定計畫，停留時間有限，不會影響目前每天在現場的萬名勞工，也不會
2151,影響我們在美國的人力招募
2151,台積電和亞利桑那州管業工會皆尚未回覆財經內幕的置評請求
2151,新聞連結
2151,///
2151,不爽不要發簽證啊，要爛大家起爛，老張不知道幾百年前就說過老美做不起來的
2152,工程師做年嘆已到極限過來人曝退路多堆人轉職
2152,吳長諭
2152,年月日週日下午
2152,工程師高薪資令不少人為之嚮往，但不定適合每個人，名工程師在工作四年後發覺已
2152,經對工作沒有熱情，考慮趁年輕時轉職，但家人卻不太看好，讓他不知所措
2152,貼文也引起網友們熱議，也有過來人建議先好好休息，再思考要不要轉職到自己有興趣的
2152,領域
2152,名工程師在發文表示，出社會在科技業打滾了四年，最近幾個月發現被工作消磨
2152,了熱情，感覺對工作已經到了極限，沒有成就感也失去了興趣，但家人們認為如今環境不
2152,做科技業，其他行業真的是繃緊腰帶在過日子
2152,讓他不知道要是再多熬幾年，還是趁歲前多換跑道
2152,貼文引起眾人討論，你應該是被操爆了吧，不當很累的工程師，可以找不用這麼累的坐
2152,辦公室工作哪個工作行業沒有自己的地獄
2152,不要換行了以後又發現沒比較好開始懷
2152,念科技業首先要先思考，你接下來的職涯目標，然後排優先順序可改當
2152,業務品保之類的
2152,也有過來人分享，建議原可以休個長假，請假休息好好想想，年是職場倦怠嚴重
2152,期，我剛撐過我在科技業年以上，跟你有樣的問題
2152,最近轉戰國營，明年沒意
2152,外領了最後包就要離職當全職考生，順便休息調養下身體你應該是被操到熱情
2152,全無，轉職或是去系統廠，甚至像我同學有跑去考台電警察特考我三個科技業
2152,的朋友兩個做保險，個做房仲我有學長從聯發科離職，跑去做金融交易
2152,///
2153,聯發科月底發放上半年員工分紅平均萬
2153,//
2153,經濟日報記者鐘惠玲台北報導
2153,聯發科將於月底發放上半年員工分紅，外界依照其上半年獲利表現推算，這次
2153,員工分紅總額約去年下半年的三分之二，以可參與分紅員工數萬人估算，平均每人可
2153,分得金額為萬元
2153,，
2153,約是去年下半年分紅的折
2153,聯發科的員工分紅金額與公司獲利連動，
2153,///
2153,根據聯發科最新年報，到今年月底為止，總員工數近萬人
2153,該公司員工分布海內外，
2153,平均服務年資年，外界估計，可參與這次上半年分紅的員工數約萬人
2153,如果以聯發科去年上半年稅前盈餘億元，提撥員工分紅金額約億元計算，今
2153,年上半年分紅總額與去年上半年相比，大約是打折
2153,由於事涉員工薪酬機密，聯發科向不評論外界推估的分紅金額
2153,外界認為，由於參與員
2153,工分紅者還包括公司的中高階主管，所以光是看員工分紅金額平均數，無法確實獲知個別
2153,員工分配到的金額，這牽涉到所屬部門職等績效等變數
2153,受到半導體市況低迷影響，
2153,"聯發科今年累計前七月合併營收,億元，年減"
2153,"聯發科估計，本季營收落在,億至,億元之間，約季增至"
2153,聯發科預期，本季智慧手機連網晶片與電源管理的營收改善，可望抵銷智慧電視與其
2153,他消費產品線下滑
2153,主要應用的客戶與通路庫存水位，已降至相對正常的水準，近期客戶
2153,需求已逐步穩定
2153,///
2153,/
2154,新聞標題台積電中科奈米確定延後至明年交地建廠
2154,//
2154,經濟日報記者宋健生/台中即時報導
2154,台積電中科奈米廠建廠確定將延後至明年交地建廠
2154,中科管理局長許茂新今
2154,日表示，
2154,中科管理局今日接獲台中市政府通知，攸關台積電奈米建廠的中科台中園區二期擴建案
2154,，已排入本月日舉行的都市計畫審查議程
2154,中科台中園區二期擴建案由於都審再卡關，迫使台積電日前作出決定，高雄也將規劃興
2154,建奈米廠
2154,值得注意的是，
2154,經濟部長王美花日前接受網路節目觀點芹爆戰專訪時表示，台積電最先進研發和製程
2154,絕對留在台灣，目前中科廠仍在初審階段，高雄廠轉為先進製程，高雄市政府正積極協助
2154,水電問題
2154,中科管理局先前已三度延後二期園區擴建案的開發時程
2154,許茂新不諱言，市府都審過關後
2154,，將立即送內政部都委會審查，後續還有公告都市計畫園區用地取得等作業
2154,據了解，
2154,中科台中園區二期擴建案，預計新增用水量占目前台中日用水量約，新增用電
2154,量占全市總用電量約
2154,許茂新指出，經濟部早已核定二期園區用水用電計畫，全案並通過環評
2154,台水台電承
2154,諾不會排擠民生用電用水
2154,新聞來源
2154,///
2155,作者尼可看板
2155,標題新聞台積電派人建廠遭美工會反彈王美花完工
2155,時間
2155,媒體來源
2155,中央社
2155,記者署名
2155,中央社記者張欣瑜
2155,完整新聞標題
2155,台積電派人建廠遭美工會反彈王美花完工生產為優先
2155,完整新聞內文
2155,中央社記者張欣瑜舊金山日專電美國媒體報導，台積電正從台灣加派有經驗技術人員
2155,支援亞利桑那州晶片廠建廠，引起當地工會反彈
2155,經濟部長王美花今天表示，台積電需要
2155,有經驗的技術人員完成建廠，這是優先考量事項，正積極溝通協調
2155,美國財經媒體報導，台積電為加快在亞利桑那州建造晶片廠，月起與美國政府磋商，希
2155,望讓名台灣技術人員加快取得非移民工作簽證，遭到當地工會反彈，擔憂危及美國
2155,勞工權益，正向美國國會議員請願要求阻擋簽證
2155,台積電亞利桑那州廠派台灣技工支援遭反彈美工會向國會請願擋簽證
2155,經濟部長王美花今天出席於西雅圖舉行台美供應鏈及經貿合作論壇，會前透過視訊接
2155,受國際媒體訪問，回應此問題表示，據她了解，台積電正積極與當地政府和社區溝通，儘
2155,管有反彈聲音，但大部分民眾支持建廠
2155,王美花說，晶片廠能夠完工並開始生產是當務之急，旦順利，台積電可以提供長遠
2155,的機會讓更多人才加入，我們希望創造雙贏的局面
2155,台積電董事長劉德音在月日法說會表示，亞利桑那州廠面臨些挑戰，奈米量產時程
2155,將推遲至年，第期建廠進入處理和安裝最先進及精密設備關鍵階段，但熟練安裝設
2155,備的專業人員數量不足
2155,王美花表示，台積電安裝先進設備，因此短期內要從台灣加派更多有經驗的技術人員
2155,她
2155,說，台積電會盡最大努力克服各種難題，也需要美國方面，包括當地政府和社會的支持，
2155,希望年可以量產
2155,亞太經濟合作會議能源部長會議至日於西雅圖召開，王美花率團參加，並於
2155,日的台美供應鏈及經貿合作論壇發表專題演講
2155,有媒體提問，領袖會議將於月召開，台灣方面會派誰代表出席
2155,王美花表示，政府
2155,尚未宣布人選
2155,編輯陳惠珍
2155,完整新聞連結或短網址不可用等轉載媒體
2155,/////
2155,備註
2155,台積電發言人王美花說話了
2156,新聞標題半導體夯學生窩蜂填電資
2156,聯合報記者趙宥寧台北報導
2156,台積電效應浪潮，不僅在股市颳起炫風，也影響考生選填志願
2156,升學輔導專家分析，
2156,二類組校系部分，
2156,升學輔導專家劉駿豪表示，今年自費醫學系門檻落在二六○級分，在參採五科目的情況下
2156,，台大醫學系最低錄取二八三級分，仍位居寶座，陽明交大醫學系則僅次於台大醫學系，
2156,擠下台大牙醫系，重新回鍋第二名
2156,國內半導體產業夯，電資科系也吸引二類組學生搶著選填
2156,劉駿豪發現，
2156,今年輔導學生選
2156,填志願時，二類組學生不管怎麼問，就是想填電機資工，大家都在填電資，也沒計較
2156,學校的問題
2156,這與資通訊職場有關，只要能進入這些校系就好，不再非台大獨尊
2156,不過劉駿豪也說，
2156,今年缺額大幅減少，教育界預估低分高就好康將消失
2156,劉駿豪以東吳大學中文系為例
2156,，去年原預計招收六十九人，實際僅收到廿四人，今年則滿招
2156,東吳政治系去年錄取級分僅四○點五級分，今年則躍升為二○六點五級分，顯見去年遭
2156,低估的中段科系，今年分數躍升回來
2156,不過劉駿豪也提醒，好康消失以後，明年恐會讓考生想拚學測錄取，反而導致分科考
2156,生減少，再次出現分數好康，教育部應想辦法解決，避免讓考生心情七上八下
2156,新聞來源
2156,///
2157,//////
2157,輝達晶片賣翻天台積電大贏家
2157,經濟日報記者尹慧中編譯季晶晶綜合報導
2157,/////////
2157,輝達晶片供不應求
2157,路透
2157,繼美國科技大廠，以及百度字節跳動阿里等陸企狂掃輝達晶片之後，沙
2157,烏地阿拉伯與阿拉伯聯合大公國也加入搶購輝達晶片行列
2157,法人看好，全球瘋搶輝達
2157,晶片，主要晶圓代工廠台積電成為大贏家
2157,台積電貫不評論單客戶訊息
2157,業界人士指出，輝達目前最夯的晶片包括頂規版
2157,與專為大陸市場設計的，都由台積電代工，其中以奈米生產，
2157,則以奈米製造
2157,////////
2157,全球瘋搶輝達晶片
2157,此前，已有多家業者透露，輝達的晶片貨難求
2157,雲端服務供應商更直言
2157,，晶片今年底前可能已經買不到了，要等到明年
2157,外電報導，輝達今年晶片出貨
2157,量將達約萬顆，主要供應給美國科技業
2157,先前也有消息指出，百度字節跳動及阿里等三大大陸網路巨擘合計豪砸億美元逾新
2157,"台幣,億元搶購輝達專為大陸市場設計的降規版晶片，輝達晶片在市場掀"
2157,起的旋風可見斑
2157,英國金融時報報導，沙烏地阿拉伯與阿拉伯聯合大公國也加入搶購輝達晶片行列
2157,報導
2157,引述知情人士談話指出，沙國透過公共研究機構阿布都拉國王科技大學，買進
2157,"至少,顆晶片，總價約億美元，預計今年底到貨"
2157,英國金融時報指出，此次大手筆買入輝達晶片，將用來建立自家大型語言模型
2157,據悉，正在打造超級電腦，今年將開始運作，採用顆輝達的超
2157,級晶片
2157,知情人士說，許多擁有專長的中國大陸籍人士已選擇效力，參與開發沙國的大型
2157,語言模型，因為他們從在美國實體名單上的中國大陸大學畢業後，無法赴美工作或研習
2157,同時，年率先全球成立部的阿聯，也確保能拿到數千顆輝達晶片，並已在國有的
2157,阿布達比技術創新研究所推出開源的獵鷹大型語言模型
2157,獵鷹是今
2157,年在兩個月時間用顆晶片訓練，已免費上網供使用
2157,法人認為，近期半導體市場仍面臨庫存調整去化逆風，隨著等高速運算訂單持續湧入，
2157,讓台積電先進製程訂單仍相對穩健
2158,彭博權威拆解證實華為新手機晶片是中芯奈米無誤
2158,經濟日報編譯劉忠勇綜合外電
2158,///
2158,幾乎上架即銷售空，可見產量相當有限
2158,歐新社
2158,彭博委託拆解證實，華為和中芯聯手已成功為新手機打造先進的奈米處理
2158,器，可見北京傾全國之力來突破美國的圍堵，確有初步進展
2158,技術分析公司進行的詳細拆解顯示，華為的手機採用的是中芯
2158,所生產的新款麒麟晶片，這是頭款採用中芯最先進奈米製程技術的晶片
2158,拆解各大科技公司產品並分析已有數十年的歷史，這次拆解堪稱對
